標題,內文,連結
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,韓國ê狀況uan-na真硬táu，咱知影韓國字母tī 15世紀發明了後，嘛tio̍h等kah 1980年代，tsiah tī韓國社會普及、四界使用--leh。Tī tsit个五百冬、lò-lò長ê過程中，m̄-nā有拄著bat漢字ê貴族反對，二次大戰了後，韓國uì日本獨立，就準hit-tang-tsūn ê韓國無民主，to也無才調講一睏頭將漢字規个廢sak。恁kám知，戰後透過軍事政變tsiânn做韓國ê統治者、專制獨裁18冬（1961-1979）ê朴正熙（Park Chung-hee）是支持廢漢字--ê，結果連伊to tio̍h顧慮民間反對，tī 1972年撤消「漢字廢止宣言」--leh，按呢恁就知影he有偌nī仔無簡單--ah。尾--à廢漢字會成功ê關鍵，是朴正熙堅持禁止國小ê漢字教育（國中以上猶原會當選修，無列入考試），koh針對小學內底私跤下（su-kha-ē）教漢字ê老師，或是處罰、或是lut職，hōo囡仔脫離漢字、liâu-liâu仔形成毋捌漢字ê新世代了後，韓國ê漢字使用tsiah一直減--落-去--ê，嘛tsiah有1980年代了後漢字沓沓仔tī民間消失--去ê勢面。就準咱mài講in最近koh拍算beh恢復國小ê漢字教育，恁看tse規个過程，就知in廢漢字無teh偌輕可--ah。,https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,咱且想看覓，今仔日台灣ê政治體制，是khah sîng tsit-má ê法國，iah是khah sîng共產黨統治ê越南kap戰後獨裁ê韓國？咱ê人民，kám是九成青盲牛，對文字使用無固定ê慣勢kap成見？人法國為著語言規範，上無to有佛蘭西學院teh huat-lo̍h--leh，咱kám有beh成立啥mih機構來做語言規範？就準成立，咱ê囡仔kám就會比法國少年人khah乖，政府規定啥就會去趁樣（thàn-iūnn）？,https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,講khah束結--leh，咱kám有影beh親像以早ê「國語運動」按呢，tī學校kap媒體做語言管制？M̄-thang袂記--得，中國國民黨ē-tàng sak「國語運動」做語言屠殺，是因為in黨hit-tsūn teh專制統治，in講準算，tann tsit-má ê台灣社會，kám有啥人huah了就會準算--得？,https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,目今（ba̍k-kim）關心台灣語言ê人，不管是beh做本土語言復振、對抗華語霸權，或者是beh做文字系統改革、改變書寫方式，攏愛深入來了解歷史kap別國ê例。咱若beh學越南kap韓國，咱愛知影：第一，咱無越南當原初（tng-guân-tshe）九成青盲牛ê特殊條件；第二，咱若beh學--in，tio̍h愛有才調tī語言政策方面將民主暫停、實施獨裁，上無mā tio̍h像韓國按呢，跳過民主程序，對學校教育來創造一个tī語言、文字使用tsit方面無仝ê新世代。設使咱無法度khóo-pih tsit兩个條件ê任何一个，按呢kan-tann欣羡--in，嘛是無khah-tsua̍h。,https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,語言運動者啊，咱無人hit-tsūn ê勢面kap條件，m̄-koh嘛免餒志（lué-tsì），總--是咱tiānn-tio̍h愛tī咱ê客觀環境kap條件下跤，想對咱有應效ê做法--出-來！,https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,讀予你聽：,https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,（作者是李江却台語文教基金會副執行長；本文由李江却台語文教基金會提供。）,https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,註：本文使用教育部推薦漢字kap台羅，一寡字詞ê語音kap語意thang上教育部台灣閩南語常用詞辭典查詢。,https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,"延伸閱讀：
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（上）
廢除漢字論（維基百科）
越南「去殖民化」與「去中國化」的語言政策",https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,若欲投稿，請寄：binpotgb@gmail.com，文章字數 600-800；文章若採用，有淡薄仔稿費。,https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】法國、越南kap韓國對語言運動者ê啟示（下）,請上【台語世界】閱讀閣較濟相關文章。,https://www.peoplemedia.tw/news/33859498-a24a-4f1a-ad71-ac066c2c8522
【台語世界／錄音】七夕是啥物節？,"是按怎欲揀這篇：
罕得有人知影，七夕除了屬tī情人，mā是屬tī婦女kap囡仔ê日子；凡勢ē-sái講，咱人七月初七這工，就是台灣傳統ê『婦幼節』。無論是買玫瑰花送情人，抑是tshuân圓仔花替七娘媽做生日祈福，其實攏是為著愛、攏是向望逐家平安幸福！",https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,舊曆七月初七「七夕（tshit-sia̍h）」是啥物日子？,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,少年人可能攏會用華語應--你：『情～人～節～』。毋過，仝款的問題去問咱的序大，你會聽著in講彼工是「七娘媽生（Tshit-niû-má senn）」。,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,去予生理人用廣告激--出-來的『情人節』，逐家攏真熟似--矣，顛倒是古早的「七娘媽生」，少年人罕得知影。,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,七娘媽生，就是七娘媽的生日。有人講七娘媽就是牛郎織女中的織女神；嘛有人講是織女kap伊的六个阿姊，就是七仙女。不管是佗一種講法，信徒拜七娘媽攏是為著欲請伊保庇囡仔平安好io飼。佇台灣傳統的農業社會，厝內有細漢囡仔的家庭佇七娘媽生彼工，攏愛拜七娘媽kap床母，祈求in保護囡仔健康大漢。細漢囡仔若是較歹io飼--的，爸母嘛會𤆬（tshuā）去拜七娘媽，求伊收做契囝，順紲請一个七娘媽絭（kǹg）來護身。按呢年年換絭，到囡仔十六歲彼工／彼年「做十六歲」，閣愛特別tshuân較phong-phài的牲禮來答謝契母，表示已經轉大人--矣，會使將絭綰（kǹg-kuānn）thǹg--落-來，叫做thǹg絭。,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,拜七娘媽的油飯kap雞酒。圖／作者提供,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,拜七娘媽的時陣，有幾項物件足有特色。首先，因為七娘媽是女神，所以嘛愛tshuân一寡仔女性畫妝愛用的胭脂、水粉、柴梳、芳水、鏡、紗線、圓仔花等等，予七娘媽會當妝媠媠來過生日。第二項就是雞酒kap油飯，這是婦jîn人生囝過後，做月內的時用來補身體kap嬰仔滿月提來貺（hīng）厝邊的食物（tsia̍h-mi̍h）。對這兩樣食物會當看出七娘媽kap婦jîn人生產、晟養囝兒的關係。另外，猶有一種白色的圓仔，中央用指頭仔揤（tshi̍h）予lap一ue，叫做「糖粿」。這糖粿，傳說是七夕暗暝，牛郎kap織女相會的時，來予織女貯（té）伊流--落-來的目屎--的。除了食物，拜七娘媽的時，猶有所在會準備一頂竹仔骨糊紙的七娘媽亭。這座七娘媽亭用各種色水的紙來糊，算是真幼路的糊紙藝術。,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,拜七娘媽的「化妝品」。圖／作者提供,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,七娘媽生的風俗，重點攏囥佇婦女kap囡仔。用遮爾濟工夫來為七娘媽做生日，嘛是反應爸母為著晟囡仔大漢所費的心思。,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,愛情雖然可貴，毋過，別人咧買玫瑰花送情人的時，咱嘛愛數念七娘媽的圓仔花所代表的爸母疼囝的心意。,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,獨予你聽：,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,（作者是中正大學中國文學系教授兼媽祖文化研究中心主任）,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,註：本文使用教育部推薦漢字kap台羅，一寡字詞ê語音kap語意thang上教育部台灣閩南語常用詞辭典查詢；『 』內底用華語發音。,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,"延伸閱讀：
褒忠鄉牛郎織女傳說（台灣民間文學館）
織女的眼淚：澎湖七夕護子祈美的婦幼節習俗（民俗亂彈）
轉大人──臺灣民間信仰中的七娘媽廟（台灣女人）",https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,若欲投稿，請寄：binpotgb@gmail.com，文章字數 600-800；文章若採用，有淡薄仔稿費。,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】七夕是啥物節？,請上【台語世界】閱讀閣較濟相關文章。,https://www.peoplemedia.tw/news/70ff5d95-6638-4fda-bbb0-77e239d61beb
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,"是按怎欲揀這篇：
今年從文化部辦《語發法》公聽會、民間發起催生「台語電視台」以來，常在有人質疑「台語敢到面臨危機ê坎站--ah？」總--是無人真知，因為台語到tann未曾有專門ê語言使用調查。若欲推動本土語言復振，調查khang-khuè會是真重要ê基礎工程。",https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,你敢知影台語目前並無全面性--ê、專門ê使用情形調查？2010年教育部國語委員會為著欲了解目前各地區、各年齡層語言使用kap母語傳承情形，建議主計總處tī人口普查（註）當中，加入「6歲以上本國籍常住人口在家使用語言情形」ê調查，調查ê三條問題是：「你是毋是民國93年12月26以後出世--ê？你tī厝--裡使用佗幾種語言？你ê爸母in兩个tī厝--裡講啥物語言？」你若聽著這3條題目，你會按怎應？你感覺恁兜ê人會按怎替你回答？,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,6歲以上本國籍常住人口在家使用語言情形問卷。圖／截自內政部,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,調查結果顯示，華語kap台語是tī厝--裡上tiānn（定）講ê語言，6歲以上每100个人有83.5个tī厝--裡講華語、81.9个講台語、6.6个講客語、1.4个講原住民族語。關係年歲ê語言使用情形：45歲以下，100个人內底tī厝--裡會使用華語--ê超過90个，lú少年使用華語ê人lú濟，台語顛倒píng；25歲以上，100个人當中有80个以上tī厝內使用台語。另外「你ê爸母in兩个tī厝--裡講啥物語言？」顯示序細（sī-sè）lú少歲ê爸母華語使用lú濟，台語顛倒píng。,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,這个語言使用情形ê結果敢有參考價值？真濟人會懷疑tī厝內使用台語的比例敢有tsiah-nī懸！按呢是毋是無法度反應出真正ê台語危機！人口普查，確實m̄是精確ê語言調查，而且遮ê問題可能是厝內某一个人代表規家伙仔回答。,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,毋過，調查結果顯示華語是台灣家庭內底主要ê使用語言，這點有反應現實，閣65歲以上每100个當中有45.3个人tī厝內使用華語，表示家庭ê成員無一定有能力做伙創造全母語ê環境。另外「tī厝--裡使用台語」有tsiah-nī懸ê數字，不管厝內使用台語ê比例濟少，受訪者願意承認tī厝內有使用台語，凡勢是值得歡喜ê代誌！總--是火猶未hua，咱thìng好趕緊拍拚繼續起hōo to̍h、起hōo mé！,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,調查結果閣顯示，tī厝--裡使用華語上濟ê七个縣市是：新北市、台北市、桃園縣、新竹縣、新竹市、花蓮縣，連江縣；tī厝內使用台語人口上濟ê縣市是：彰化縣、雲林縣、嘉義縣、台南市，每100个人內底有95个人表示tī厝--裡使用台語；使用客語--ê以新竹縣、苗栗縣上濟，使用原住民族語是台東縣kap花蓮縣ê人口上濟。,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,另外客語kap原住民族語tī這份調查結果使用情形真低，毋過毋免煩惱。客委會對2000年開始已經辦理過8擺ê「客語使用狀況調查」，調查結果顯示有六成五ê客家民眾會曉聽客話，四成七會曉講客話；原民會mā有進行「原住民族語言使用狀況調查」了解原住民族語的詳細使用情形。希望未來mā有全面性專門ê台語使用情形調查！,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,讀予你聽：,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,註：這擺ê人口普查tī 2010年12月26到2011年1月22進行，計劃名稱是：『99年人口及住宅普查』。內文講著ê數據，會使上「行政院主計總處（99年人口及住宅普查）」、「客家委員會（客語使用狀況調查）」、「原住民委員會（原住民族語言使用狀況調查報告）」查詢。,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,（作者是李江却台語文教基金會專員；本文由李江却台語文教基金會提供。）,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,註：本文使用教育部推薦漢字kap台羅，語音kap語意thang上教育部台灣閩南語常用辭典查詢。,https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,"延伸閱讀：
【台文世界／錄音】是按怎一定愛支持《國家語言發展法》？
台語公共電視台ài趕緊成立 （台語版）",https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】期待未來有全面性專門ê台語使用情形調查,"若欲投稿，請寄：binpotgb@gmail.com，文章字數 600-800。
請至【台語世界】閱讀更多相關文章。",https://www.peoplemedia.tw/news/50c5d316-4534-4521-bb9c-6861bf4a31d3
【台語世界／錄音】顧本土母語ài過5關──話頭,"是按怎欲揀這篇：
台語人ê語言hông禁久--來，總--是有寡怨慼需要tháu氣；怨慼煞，mā是骨力繼續去拚語言復振ê種種難關。無論行tó一條路，請永遠會記得，咱是有濟濟語言kap文化ê美麗寶島，逐家互相尊重、多元共存，才是咱民主社會ê好範勢。",https://www.peoplemedia.tw/news/555ca3bc-5055-4302-9edd-d734b0337e21
【台語世界／錄音】顧本土母語ài過5關──話頭,本土母語長期受外來政權𧿬踏（thún-ta̍h），已經m̄成樣。Beh救活ê路猶真長。我雖然無願意相信像南社社長張復聚醫生所講：本土母語koh 30冬tō滅亡。M̄-koh想想--leh，確實真困難救。我tsit-má beh講--ê是：Beh救本土母語ê路，猶有重重（tîng-tîng）關卡，有心救母語ê有志，ài有長期奮鬥ê決心才ē-sái。,https://www.peoplemedia.tw/news/555ca3bc-5055-4302-9edd-d734b0337e21
【台語世界／錄音】顧本土母語ài過5關──話頭,一般beh救本土母語ài過4關，台語kap客語因為hām漢字ko-ko-tînn，suah ài ke 1關，成做5關。時間ê關係，咱今仔日kan-na講一下仔話頭，另工才koh一關一關來說明：,https://www.peoplemedia.tw/news/555ca3bc-5055-4302-9edd-d734b0337e21
【台語世界／錄音】顧本土母語ài過5關──話頭,第1關：我kā叫「母語關」，台灣人已經hông教育無要意ka-tī母語ê死活，suah tuè外來統治者（thóng-tī-tsiá）ê話尾行，講「語言只是溝通工具，講會通tō好」，何必koh強調母語來分裂族群。到底是siáng「分裂族群」？Hia-ê外來政權欺壓（khi-ap）lán ê母語，無需要道歉（tō-khiam），顛倒kā beh救母語ê人加上「分裂族群」ê罪名，你kám願意忍受？,https://www.peoplemedia.tw/news/555ca3bc-5055-4302-9edd-d734b0337e21
